block,steth_pool_balance,eth_pool_balance
13296142,718847.0632837442,524941.3864212823
13296148,718849.1569628908,524939.3065383096
13296149,718879.180009444,524909.4813614186
13296252,718889.1798528119,524896.8471271903
13296326,718893.2353645496,524904.8169667058
13296663,718896.6559329217,524929.1849433298
13296676,718897.1575671831,524928.6866155395
13297166,718901.1603442462,524923.4547298221
13297176,718905.1631213092,524919.4783386617
13297186,718925.1631213092,524899.6101938647
13297264,718934.3819291764,524890.4521730483
13297291,718930.8216691503,524893.9903718183
13297339,718939.0074380671,524885.8585813107
13297385,718935.6868510431,524889.3285715112
13297484,718930.6453417062,525887.4089914936
13297491,718933.8974238926,525884.1782192551
13297501,718934.9019461065,525883.1802795358
13297536,718938.9846205291,525879.1243590553
13297586,718941.9846205291,525876.1440189454
13297661,718942.2791117883,525875.8514576096
13297714,718942.9118387342,525875.2228772066
13297716,718947.4538450231,525870.71063756
13297779,718961.7783827835,525865.1518720286
13297905,718973.1626078872,525867.2082229194
13297909,718973.1651225318,525867.2057247574
13298045,718975.5962110504,525845.5656022782
13298273,718960.3617781647,525853.9655734773
13298415,718957.343186885,525831.037264503
13298474,718959.3429057294,525833.9000963594
13298487,718960.4181513027,525832.8318997975
13298496,718960.4276290911,525832.8224841434
13298545,718950.5983580393,525847.7318481844
13298584,718945.8283621352,525855.4918963879
13298608,718946.2263621351,525855.0965050359
13298632,718936.1972074753,525865.0639147083
13298685,718931.1204290296,525870.3694105623
13298719,718922.1240580635,525879.3104044223
13298864,718967.2865223384,526358.4646778118
13298909,718965.2842351107,526360.4546778118
13298911,718965.2942351107,526360.4447431521
13298948,718955.265590133,526370.4118506971
13299317,718944.90771749,526389.0441502443
13299346,718946.4078666624,526388.5536852652
13299352,718945.401694044,526389.5536852652
13299354,718936.4794065411,526398.4212399253
13299449,718950.6587375182,526425.5878370329
13299845,718952.5099860464,528623.505234511
13299913,718952.6998844376,528823.2935699837
13300086,718947.9838002113,528818.8727025149
13300093,718935.9109517776,528830.8727025149
13300144,718918.6699935183,528844.9221836849
13300161,718905.562681251,528857.9504316349
13300163,718893.4304051959,528870.0095357548
13300165,718878.3394032625,528885.0095357548
13300171,718863.4249618183,528899.8340558748
13300204,718849.6113660416,528913.5643815948
13300332,718854.948464961,528908.2615755155
13300335,718855.9442108638,528907.2722278736
13300363,718857.1442108639,528906.0799386823
13300363,718857.1442108639,528906.0799386823
13300370,718857.2442108637,528905.9805812543
13300380,718861.1408568638,528902.1089745644
13300431,718867.0743552827,528896.213606061
13300461,718966.4593092407,528797.4676928341
13300570,718984.0759677076,528780.4643241047
13300587,719002.9282114453,528761.733401873
13300591,719018.6260873561,528746.1365671658
13300629,719033.0221975292,528731.8331346302
13300653,719048.4428977603,528716.5117243712
13300676,719061.6626013165,528740.9328151543
13300686,719088.2637462891,528714.5029718557
13300688,719095.2977817059,528707.5142414725
13300689,719108.1720401034,528694.7229131106
13300702,719181.6274025561,528621.7409417077
13300702,719181.6274025561,528621.7409417077
13300704,719201.1841019308,528602.3103422812
13300717,719262.0765523732,528541.8106954492
13300724,719275.4104628136,528528.5628342879
13300844,719282.4104628137,528521.6080132667
13300978,719287.5230244648,528560.9019554334
13300984,719316.6924869028,528531.9207516485
13301200,719321.6920165843,528535.0820771859
13301227,719320.6859220729,528532.5797735419
13301279,719328.7045954627,528524.6128637362
13301342,719334.0645147911,528529.6575487716
13301347,719332.0596179962,528531.650299879
13301376,719438.8568253969,528527.8769620835
13301377,719451.2700586452,528515.5439096795
13301380,719469.9044980685,528497.0298563411
13301380,719469.9044980685,528497.0298563411
13301444,718721.3857599463,529241.0298563411
13301682,718671.4541611602,529406.4483729552
13301682,718671.4541611602,529406.4483729552
13301743,718676.5018546485,529401.4329833862
13301820,718679.0018546486,529363.3764201395
13301838,718689.0018546485,529353.4404392357
13301922,718684.5647675536,529357.8508836257
13302040,718697.245428006,529380.2473717184
13302087,718665.0521812263,529412.2473717184
13302144,718667.5394079069,529418.214254461
13302211,718660.2562552369,529462.2206948096
13302244,718657.3996996925,529466.8576970481
13302313,718670.519932825,529452.7090718317
13302357,718684.3607805468,529438.9567795827
13302584,718676.413081681,529426.8612764695
13302630,718344.424628267,529756.8612764695
13302708,718354.5668686385,530746.6684871201
13302752,718350.5737365156,530885.6608155993
13302824,718335.847304729,530900.2999015057
13302825,718331.3945591649,530904.7262398256
13302940,718328.4184473455,530908.8478986229
13302963,718318.6226494655,530919.8430187925
13302964,718312.360177245,530926.0683597424
13302972,718262.062051707,530976.0683597424
13302974,718269.099151707,530969.0757569404
13303149,718274.3386228677,530963.8694184325
13303150,718288.8590478677,530949.4408258596
13303150,718288.8590478677,530949.4408258596
13303208,718311.897459792,530926.5489276726
13303218,718313.858851683,530924.5999446728
13303223,718318.8491856608,530919.6411836398
13303387,718576.5678702013,530648.3264149224
13303428,718581.5678702014,530643.3581450639
13303471,718591.0524633714,530633.9337462524
13303485,718591.5519633713,530633.437416526
13303507,718609.0223911136,530616.077882851
13303576,718332.8818980826,530890.577882851
13303609,718347.431517689,530876.1203495421
13303632,718345.4195829208,530877.8955010031
13303736,718346.5537626013,530873.2189549832
13303786,718378.5537626015,530840.0261895417
13303813,718379.5537626015,530839.0325216246
13304023,718383.650353463,530841.1068865974
13304025,718399.695182152,530825.1636653917
13304029,718409.4824143465,530815.4384219865
13304240,718620.4898262722,530825.3529029912
13304249,718605.7549501003,530840.0002268811
13304376,718600.6244692091,530845.1002268812
13304422,718616.2258319267,530843.5961477072
13304423,718622.4072584569,530837.4539070339
13304575,718633.3541246175,529769.8967779162
13304597,718663.5103797425,529740.0330461265
13304762,718676.8761525278,529718.7626325546
13304783,718690.8190427318,529704.9088013392
13304802,718702.0594896436,529693.7401618354
13304888,718717.3863526784,529678.5112259247
13304987,718728.3534973402,529667.6341609885
13305015,718741.9797534421,529654.0949909942
13305110,718741.8209326142,529552.2421439567
13305134,718736.6172875572,529557.4145777568
13305416,718744.7688338812,529648.3037634362
13305532,718949.7801333833,529444.6043580056
13305555,718948.7740882476,529445.6043580056
13305567,719059.8380492476,529335.2523475487
13305687,718294.2525079813,530099.2712183859
13305707,718181.2237000216,530211.6265783858
13305860,718188.4957377409,530505.7531309872
13305865,718171.3941237719,530522.7531309872
13305998,718146.2444305642,530482.1121084976
13306022,718150.2500875689,530478.1318465495
13306124,718164.2475665256,530414.5638499185
13306220,718165.2325962905,530413.5850681926
13306307,718165.46307321,530413.356053197
13306346,718165.87874421,530412.9430188236
13306430,718155.8750632288,530422.8872265271
13306432,718165.8750632289,530412.9506537413
13306496,718157.8272142382,530421.000650873
13306500,718157.7266161911,530421.1006508729
13306718,718181.0539711653,530442.9121737516
13306743,718184.0338711654,530439.9511735126
13306771,718183.9332731166,530440.0511735126
13306774,718183.8326750685,530440.1511735126
13306819,718187.8326750685,530436.1765441019
13306829,718187.8889748406,530436.1206014275
13306834,718192.1046842278,530431.9316320411
13306848,718192.0946244171,530431.9416320411
13306849,718202.0446244171,530422.0547492984
13306853,717180.5575765502,531437.5047492983
13306915,717185.6549667346,531330.4736547645
13306941,717191.5525909141,531324.6130456743
13306943,717192.5525909141,531323.6193221891
13306978,717192.5080026422,531573.6349985338
13307002,717174.5995763348,531650.4316188211
13307005,717177.5995763347,531647.4504072611
13307007,717185.7204848676,531639.3803616499
13307093,717204.6625848409,531638.5266155842
13307169,717205.552601618,531637.6421739877
13307251,717221.4619366474,531771.8152269118
13307399,717134.9538989025,531508.6692899287
13307406,717135.8817455748,531507.7472583615
13307702,717122.7636767626,531524.2224977757
13307772,717235.6347674835,531500.1565506771
13307838,717253.1347674835,531482.7662980885
13307841,717270.6347674833,531465.3760671237
13307846,717279.1651018312,531456.8992472764
13307951,717260.358692558,531442.4865147864
13307992,717250.2995873613,531452.4865147864
13307999,717253.4615497221,531449.3443879121
13308028,717250.7261529773,531452.0837103737
13308091,717246.8504502437,531473.3864600898
13308152,717247.8504502437,531472.3927322158
13308153,717242.8209048172,531477.3927322159
13308159,717249.4366985129,531470.8184330405
13308188,717258.4503720013,531461.8612986432
13308195,717268.2620036935,531452.1112178294
13308234,717356.1294470386,531364.7952925392
13308295,717356.6286249723,531371.6919369501
13308373,717344.6021403164,517059.18117258477
13308455,717326.8634883006,517076.80492352473
13308509,717312.2395962222,517229.31819823
13308510,717306.5916295459,517234.92962463
13308516,717296.8807825823,517244.57765142
13308517,717295.9642981337,517245.48820742
13308593,717281.085715991,517260.3705417761
13308647,717275.3099425742,517266.1089612561
13308799,717799.1659799159,540739.0765338008
13308825,717809.1659799158,540729.1357046426
13308967,717822.2036775812,540625.0617525146
13308967,717822.2036775812,540625.0617525146
13308983,717807.0751449409,540640.1067202046
13309176,717817.1231545748,540630.1182072497
13309279,717802.5323215178,540647.8805819715
13309310,717794.160045452,540656.2066229106
13309350,717814.15953043,540645.3245149442
13309377,717819.5744846491,540639.9416231272
13309443,717818.8093561345,540638.9471243925
13309569,717821.6209380218,544035.7649164336
13309676,717822.1209374511,544035.2778096456
13309799,717826.9028609544,544030.5235626746
13309808,717758.5323866592,544098.5256738787
13309872,717760.9012762749,544098.183912506
13309885,717736.0374898071,544122.913816646
13310138,718723.3697445239,544731.6889168835
13310224,718715.6006380278,544739.4161558035
13310303,718717.1131935422,544737.9123528007
13310380,718717.1365461174,545037.8550897562
13310844,718718.1365461174,545036.8608646782
13310856,718733.2556634572,545021.8290674143
13310863,718733.2752884572,545021.8095557682
13310896,718602.5729329068,545151.8095557683
13310904,718592.5852256126,545161.743640277
13310915,718607.5699916126,545146.8452893584
13310938,718607.6620748885,545146.7537371616
13310979,718590.4944386674,545163.8292006716
13310999,718580.5182520531,545173.7518346147
13311001,718570.5247941947,545183.6916539312
13311237,718571.5035683266,545181.9584668432
13311289,718561.5202516428,545195.4216182951
13311430,718562.1782891552,545194.7673737988
13311554,718563.1330910495,545691.3815339378
13311657,718555.3055824954,545708.1661732239
13311672,718558.3055824954,545705.183405227
13311721,718556.288694606,545707.1895104044
13311764,718557.3275030991,545706.1566688285
13311805,718562.4832022896,545701.0305850733
13311911,718565.4832022896,545698.0478185503
13311980,718565.9854714329,545697.5484347483
13312014,718566.685471433,545184.1784252836
13312165,718476.2001272507,545274.1784252836
13312247,718479.7001272506,545270.698580461
13312272,718479.7001272506,544523.1075683308
13312286,718487.8585543856,544514.9963643693
13312317,718489.8607043856,544513.0058040506
13312347,718513.1554677248,544489.8459054169
13312353,718518.1554677249,544484.8748577008
13312410,718519.5166327248,544199.1007926335
13312424,718519.8635702248,544198.755868023
13312529,717172.6374245683,545388.7554438511
13312740,717174.3668092273,545388.4777904222
13312810,717159.2866268737,545403.4777904223
13312819,717125.7810221774,545931.7498405791
13312913,717131.554176299,545929.0153951203
13312913,717131.554176299,545929.0153951203
13312933,717121.5696159371,545938.947088355
13312957,717108.9905734002,545951.459535985
13313045,717111.9905734002,545948.4766108771
13313057,716910.9275509596,546148.476610877
13313097,716911.9275509596,546145.6073487728
13313113,716908.9116263584,546148.6073487728
13313131,716893.1636384776,546164.2721947728
13313149,716908.4113708934,546149.1110292488
13313165,717191.7240101097,545867.4097504243
13313205,717176.6441031907,545882.4097504243
13313242,717177.6486414776,545881.410934248
13313373,717166.8085039196,545892.2936285834
13313608,717167.4902830456,547967.1315447105
13313683,717167.4900323207,547969.4716351037
13313743,717175.624455576,547961.3828878902
13313779,717036.9108251627,548099.3742312004
13313779,717036.9108251627,548099.3742312004
13313796,717042.8820640449,548093.4364681992
13313809,717051.0211484585,548085.3430169239
13313831,717051.7351484585,548084.6330202994
13314074,717048.3877116523,548087.9630202994
